Status,Characteristic,Shape,"Part number (#:Packing code)","L size","W size","T size","Temperature   characteristics","Rated   voltage",Capacitance,"Tolerance   of   capacitance",Notes
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E201JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E202FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2000pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E202GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2000pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E202JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2000pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E220FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,22pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E220GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,22pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E221FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,220pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E221GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,220pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E222FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2200pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E222GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2200pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E240FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,24pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E240GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,24pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E240JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,24pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E241FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,240pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E241GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,240pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E241JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,240pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E242FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2400pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E242GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2400pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E242JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2400pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E270FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,27pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E270GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,27pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E271FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,270pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E271GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,270pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E272FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2700pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E272GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,2700pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E300FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,30pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E300GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,30pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E300JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,30pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E301FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,300pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E301GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,300pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E301JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E330FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,33pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E330GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,33pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E331FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,330pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E331GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,330pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E360FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,36pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E360GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,36pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E360JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,36pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E361FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,360pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E361GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,360pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E361JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,360pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E390FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,39pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E390GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,39pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E391FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,390pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E391GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,390pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E430FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,43pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E430GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,43pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E430JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,43pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E431FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,430pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E431GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,430pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E431JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,430pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E470FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,47pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E470GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,47pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E471FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,470pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E471GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,470pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E510FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,51pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E510GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,51pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E510JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,51pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E511FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,510pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E511GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,510pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E511JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,510pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E560FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,56pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E560GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,56pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E561FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,560pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E561GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,560pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E620FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,62pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E620GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,62pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E620JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,62pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E621FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,620pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E621GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,620pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E621JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,620pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E680FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,68pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E680GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,68pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E681FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,680pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E681GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,680pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E750FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,75pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E750GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,75pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E750JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,75pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E751FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,750pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E751GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,750pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E751JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,750pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E820FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,82pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E820GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,82pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E821FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,820pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E821GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,820pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E910FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,91pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E910GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,91pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E910JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,91pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E911FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,910pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E911GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,910pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2E911JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",250Vdc,910pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J100FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,10pF,±1%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J100GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,10pF,±2%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J101FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,100pF,±1%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J101GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,100pF,±2%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J110FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,11pF,±1%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J110GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,11pF,±2%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J110JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,11pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J111FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,110pF,±1%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J111GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,110pF,±2%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J111JX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,110pF,±5%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J120FX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,12pF,±1%,
"In Production","Up to 125°C	Powerｔrain/Safety for Automotive	AEC-Q200	Reflow soldering	Flow soldering",SMD,GCM21A5C2J120GX01#,"2.0 ±0.2mm","1.25 ±0.2mm","1.0 +0/-0.3mm","C0G (EIA)",630Vdc,12pF,±2%,
